date,time,site,ipa,station,observer,tide,water_level,secchi_m,depth_m,species,tax_group,org_type,length_mm,fish_notes,transect_notes
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
2019-09-13T00:00:00Z,1899-12-30T12:40:00Z,EDG,Restored,0,NA,NA,NA,NA,5,Shiner Perch,Perch,Fish,NA,NA,
